cutting_speed,spindle_speed,feed,feed_rate,power_pc ,cooling,material,drill_bit_type,process_time,main_failure,BEF,CCF,FWF,WDF
29.77,790,0.243,192,215.57,75,1,1,18.94,0,0,0,0,0
30.39,806,0.278,224,256.76,100,1,1,21.87,0,0,0,0,0
17.54,465,0.262,122,80.54,50,3,3,33.6,0,0,0,0,0
17.08,453,0.242,110,70.62,50,3,3,33.95,0,0,0,0,0
22.37,593,0.172,102,86.31,25,2,2,35.18,0,0,0,0,0
29.58,785,0.219,172,191.5,75,1,1,20.77,0,0,0,0,0
30.37,806,0.261,210,240.23,100,1,1,20.06,0,0,0,0,0
30.11,799,0.249,199,225.81,75,1,1,20.92,0,0,0,0,0
22.47,596,0.176,105,88.79,50,2,2,35.61,0,0,0,0,0
17.25,458,0.25,114,74.37,50,3,3,34.34,0,0,0,0,0
22.39,594,0.159,95,79.92,25,2,2,35.69,0,0,0,0,0
17.27,458,0.256,117,76.24,50,3,3,33.46,0,0,0,0,0
22.75,603,0.198,120,102.55,50,2,2,35.61,0,0,0,0,0
23.25,617,0.212,131,114.75,75,2,2,35.62,0,0,0,0,0
22.44,595,0.18,107,90.76,50,2,2,35.34,0,0,0,0,0
17.34,460,0.255,118,76.86,50,3,3,34.61,0,0,0,0,0
22.82,605,0.201,122,104.9,50,2,2,35.41,0,0,0,0,0
17.36,461,0.272,125,81.86,50,3,3,33.65,0,0,0,0,0
17.36,460,0.233,107,70.21,25,3,3,33.81,0,0,0,0,0
29.8,790,0.241,191,214.24,75,1,1,21.16,0,0,0,0,0
30.41,807,0.262,212,242.69,100,1,1,18.33,0,0,0,0,0
17.92,475,0.282,134,90.66,75,3,3,31.7,0,0,0,0,0
22.44,595,0.182,109,91.9,50,2,2,35,0,0,0,0,0
22.49,597,0.161,96,81.36,25,2,2,35.32,0,0,0,0,0
21.73,576,0.14,81,65.98,0,2,2,35.54,1,1,0,0,0
17.56,466,0.25,117,77.16,50,3,3,32.98,0,0,0,0,0
17.04,452,0.207,94,60.22,0,3,3,34.83,0,0,0,0,0
17.15,455,0.232,105,68.13,25,3,3,32.88,0,0,0,0,0
30.26,803,0.256,206,234.91,100,1,1,19.65,0,0,0,0,0
30.62,812,0.27,220,253.54,100,1,1,19.51,0,0,0,0,0
29.66,787,0.222,174,194.86,75,1,1,22,0,0,0,0,0
17.45,463,0.257,119,78.25,50,3,3,34.07,0,0,0,0,0
22.65,601,0.188,113,96.21,50,2,2,34.43,0,0,0,0,0
22.77,604,0.186,112,96.45,50,2,2,35.07,0,0,0,0,0
17.08,453,0.235,107,68.57,25,3,3,33.7,0,0,0,0,0
30.33,805,0.286,230,263.1,100,1,1,20.4,0,0,0,0,0
17.36,460,0.235,108,70.66,25,3,3,30.86,0,0,0,0,0
22.12,587,0.145,85,71.06,0,2,2,35.01,0,0,0,0,0
22.21,589,0.155,91,76.34,25,2,2,35.05,0,0,0,0,0
22.19,589,0.162,95,79.7,25,2,2,34.75,0,0,0,0,0
23.09,612,0.221,135,117.58,75,2,2,35.61,0,0,0,0,0
17.44,463,0.259,120,78.72,50,3,3,33.09,0,0,0,0,0
17.33,460,0.236,108,70.83,50,3,3,30.82,0,0,0,0,0
17.02,452,0.223,101,64.75,25,3,3,33.19,0,0,0,0,0
30.06,797,0.228,182,205.74,75,1,1,17.63,0,0,0,0,0
17.28,458,0.248,114,73.98,50,3,3,33.2,0,0,0,0,0
30.11,799,0.257,205,232.7,100,1,1,19.86,0,0,0,0,0
18.04,479,0.281,135,91.59,75,3,3,34.28,0,0,0,0,0
30.16,800,0.234,188,213.21,75,1,1,18.41,0,0,0,0,0
22.88,607,0.19,115,99.46,50,2,2,35.03,0,0,0,0,0
30.22,802,0.286,229,261.47,100,1,1,17.35,0,0,0,0,0
22.35,593,0.162,96,81.15,25,2,2,35.72,0,0,0,0,0
30.52,810,0.288,233,268.38,100,1,1,20.96,0,0,0,0,0
30.12,799,0.246,196,222.94,75,1,1,19.9,0,0,0,0,0
22.36,593,0.156,92,77.84,25,2,2,34.13,0,0,0,0,0
22.35,593,0.169,100,84.65,25,2,2,33.93,0,0,0,0,0
22.69,602,0.203,122,104.56,50,2,2,34.97,0,0,0,0,0
30,796,0.25,199,224.77,75,1,1,19.02,0,0,0,0,0
29.78,790,0.233,184,206.89,75,1,1,22.75,0,0,0,0,0
17.03,452,0.239,108,69.36,25,3,3,33.42,0,0,0,0,0
29.55,784,0.22,172,191.9,75,1,1,19.52,0,0,0,0,0
30.3,804,0.265,213,242.86,100,1,1,19.25,0,0,0,0,0
22.78,604,0.185,111,95.73,50,2,2,34.59,0,0,0,0,0
16.59,440,0.202,114,55.55,0,3,3,34.63,1,1,0,0,0
17.52,465,0.242,112,74.14,50,3,3,32.94,0,0,0,0,0
29.74,789,0.248,195,219.04,75,1,1,18.89,0,0,0,0,0
22.57,599,0.179,107,91.14,50,2,2,34.21,0,0,0,0,0
16.95,450,0.226,132,65.04,25,3,3,33.9,1,0,1,0,0
17.68,469,0.248,116,77.65,50,3,3,33.91,0,0,0,0,0
17.28,458,0.242,111,72.25,50,3,3,34.49,0,0,0,0,0
30.1,799,0.264,211,239.51,100,1,1,19.88,0,0,0,0,0
23.11,613,0.214,131,114.51,75,2,2,35.69,0,0,0,0,0
30.45,808,0.262,212,242.99,100,1,1,19.04,0,0,0,0,0
17.32,460,0.235,108,70.6,25,3,3,33.26,0,0,0,0,0
23.27,617,0.197,121,106.48,50,2,2,34.55,0,0,0,0,0
22.74,603,0.184,111,94.91,50,2,2,35.16,0,0,0,0,0
30.12,799,0.233,186,211.45,75,1,1,19.64,0,0,0,0,0
16.86,447,0.226,131,64.16,25,3,3,32.11,1,0,1,0,0
23.19,615,0.218,134,117.37,75,2,2,34.95,0,0,0,0,0
17.59,467,0.254,119,78.74,50,3,3,32.33,0,0,0,0,0
17.5,464,0.251,116,76.78,50,3,3,33.84,0,0,0,0,0
22.4,594,0.159,94,79.58,25,2,2,35.41,0,0,0,0,0
29.89,793,0.247,196,220.36,75,1,1,19.14,0,0,0,0,0
23.27,617,0.22,136,119.22,75,2,2,34.86,0,0,0,0,0
29.94,794,0.225,178,201.42,75,1,1,20.74,0,0,0,0,0
22.84,606,0.2,121,104.35,50,2,2,35.36,0,0,0,0,0
29.73,789,0.238,187,210.12,75,1,1,19.06,0,0,0,0,0
23,610,0.197,120,104.04,50,2,2,36.11,0,0,0,0,0
22.59,599,0.196,118,100.13,50,2,2,33.41,0,0,0,0,0
22.52,597,0.182,109,92.23,50,2,2,33.03,0,0,0,0,0
17.28,458,0.245,112,73.25,50,3,3,33.86,0,0,0,0,0
29.38,779,0.198,154,170.64,75,1,1,19.42,0,0,0,0,0
17.38,461,0.243,112,73.45,50,3,3,32.71,0,0,0,0,0
16.83,446,0.227,132,64.35,25,3,3,33.91,1,0,1,0,0
17.26,458,0.252,115,75.13,50,3,3,31.38,0,0,0,0,0
17.11,454,0.211,96,61.72,25,3,3,32.95,0,0,0,0,0
30.44,808,0.264,213,244.35,100,1,1,19.16,0,0,0,0,0
17.38,461,0.244,112,73.58,50,3,3,33.47,0,0,0,0,0
29.88,793,0.252,200,225.09,75,1,1,20.9,0,0,0,0,0
22.93,608,0.19,116,100.08,50,2,2,35.16,0,0,0,0,0
30.13,799,0.247,197,223.88,75,1,3,18.5,1,0,0,0,1
22.52,597,0.17,102,86.2,25,2,2,33.91,0,0,0,0,0
22.44,595,0.191,114,96.05,50,2,2,34.49,0,0,0,0,0
17.35,460,0.258,119,77.64,50,3,3,33.73,0,0,0,0,0
17.46,463,0.262,122,80.04,50,3,3,33.19,0,0,0,0,0
17.43,462,0.249,115,75.76,50,3,3,32.61,0,0,0,0,0
17.37,461,0.274,126,82.54,50,3,3,31.89,0,0,0,0,0
30.04,797,0.239,190,215.33,75,1,1,19.69,0,0,0,0,0
17.31,459,0.266,122,79.79,50,3,3,33.32,0,0,0,0,0
17.04,452,0.23,104,66.9,25,3,3,32.72,0,0,0,0,0
17.16,455,0.221,131,65.16,25,3,3,32.52,1,0,1,0,0
30.19,801,0.261,209,237.69,100,1,1,18.33,0,0,0,0,0
30.22,802,0.265,212,241.84,100,1,1,19.91,0,0,0,0,0
22.45,596,0.176,105,88.58,50,2,2,34.59,0,0,0,0,0
16.97,450,0.204,92,58.71,0,3,3,32.37,0,0,0,0,0
17.35,460,0.266,122,79.95,50,3,3,34.64,0,0,0,0,0
16.96,450,0.222,100,64.01,25,3,3,34.81,0,0,0,0,0
30.48,809,0.294,238,273.11,100,1,1,20.55,0,0,0,0,0
23.06,612,0.213,130,113.24,75,2,2,33.46,0,0,0,0,0
22.47,596,0.18,107,90.68,50,2,2,34.87,0,0,0,0,0
22.42,595,0.182,108,91.67,50,2,2,35.53,0,0,0,0,0
30.05,797,0.236,188,213.28,75,1,1,20.3,0,0,0,0,0
17.43,462,0.264,122,80.15,50,3,3,33.98,0,0,0,0,0
17.88,474,0.263,125,83.98,50,3,3,33.47,0,0,0,0,0
17.17,456,0.243,111,71.73,50,3,3,33.15,0,0,0,0,0
17.64,468,0.268,126,83.54,50,3,3,32.81,0,0,0,0,0
17.29,459,0.286,131,85.54,75,3,3,31.2,0,0,0,0,0
16.88,448,0.242,108,68.93,25,3,3,32.17,0,0,0,0,0
29.94,794,0.227,180,203.3,75,1,1,20.58,0,0,0,0,0
17.28,458,0.257,118,76.8,50,3,3,34.01,0,0,0,0,0
30.26,803,0.236,190,216.29,75,1,1,18.98,0,0,0,0,0
22.84,606,0.198,120,103.48,50,2,2,33.84,0,0,0,0,0
22.92,608,0.216,131,113.51,75,2,2,35.2,0,0,0,0,0
21.87,580,0.154,116,73.44,0,2,2,35.21,1,1,0,0,0
22.38,594,0.16,95,80,25,2,2,35.53,0,0,0,0,0
17.14,455,0.24,109,70.41,50,3,3,34.05,0,0,0,0,0
17.29,459,0.25,115,74.84,50,3,3,33.45,0,0,0,0,0
17.17,455,0.258,117,75.89,50,3,3,34.06,0,0,0,0,0
30.04,797,0.233,186,210.67,75,1,1,19.6,0,0,0,0,0
17.46,463,0.254,118,77.51,50,3,3,33.89,0,0,0,0,0
30.31,804,0.253,204,232.86,100,1,1,19.6,0,0,0,0,0
30.27,803,0.264,212,241.84,100,1,1,19.54,0,0,0,0,0
30.53,810,0.272,220,253.47,100,1,1,17.79,0,0,0,0,0
23.01,610,0.2,122,106.12,50,2,2,34.13,0,0,0,0,0
22.87,607,0.181,110,94.75,50,2,2,36.05,0,0,0,0,0
29.85,792,0.236,187,210.07,75,1,1,20.04,0,0,0,0,0
22.78,604,0.181,109,93.93,50,2,2,35.26,0,0,0,0,0
17.26,458,0.231,106,68.93,25,3,3,33.82,0,0,0,0,0
18.21,483,0.288,139,95.61,75,3,3,32.46,0,0,0,0,0
29.93,794,0.22,175,197.42,75,1,1,18.32,0,0,0,0,0
17.08,453,0.235,106,68.41,25,3,3,34.06,0,0,0,0,0
17.15,455,0.242,110,71.09,50,3,3,33.41,0,0,0,0,0
30.32,804,0.257,206,235.99,100,1,1,18.32,0,0,0,0,0
30.33,805,0.275,221,252.9,100,1,1,18.16,0,0,0,0,0
17.93,476,0.288,137,92.66,75,3,3,32.93,0,0,0,0,0
17.41,462,0.275,127,83.33,50,3,3,31.99,0,0,0,0,0
22.82,605,0.191,116,99.46,50,2,2,35.66,0,0,0,0,0
17.27,458,0.242,111,72.33,50,3,3,33.63,0,0,0,0,0
22.52,597,0.167,100,84.76,25,2,2,33.91,0,0,0,0,0
22.59,599,0.186,111,94.95,50,2,2,34.8,0,0,0,0,0
29.96,795,0.23,183,206.31,75,1,1,18.95,0,0,0,0,0
22.42,595,0.175,104,88.15,50,2,2,34.57,0,0,0,0,0
17.63,468,0.273,128,84.84,50,3,3,32.95,0,0,0,0,0
29.75,789,0.224,177,198.25,75,1,1,18.96,0,0,0,0,0
17.02,452,0.227,102,65.73,25,3,3,35.77,0,0,0,0,0
29.68,787,0.213,167,187.39,75,1,1,20.96,0,0,0,0,0
17.62,467,0.242,113,75.22,50,3,3,35.52,0,0,0,0,0
29.91,793,0.245,195,219.59,75,1,1,18.69,0,0,0,0,0
29.99,795,0.245,195,220.62,75,1,1,19.51,0,0,0,0,0
17.5,464,0.291,135,89.13,75,3,3,32.7,0,0,0,0,0
22.42,595,0.176,105,88.59,50,2,2,34.25,0,0,0,0,0
22.25,590,0.171,101,84.88,25,2,2,32.42,0,0,0,0,0
17.62,467,0.275,129,85.45,50,3,3,33.2,0,0,0,0,0
22.48,596,0.169,101,85.2,25,2,2,35.01,0,0,0,0,0
22.87,607,0.2,122,104.78,50,2,2,35.42,0,0,0,0,0
30.46,808,0.278,225,258.07,100,1,1,20.83,0,0,0,0,0
18.19,483,0.313,151,103.45,75,3,3,33.29,0,0,0,0,0
29.59,785,0.204,160,178.65,75,1,1,21.24,0,0,0,0,0
17.26,458,0.23,105,68.44,25,3,3,32.49,0,0,0,0,0
29.91,793,0.251,199,224.54,75,1,1,20.65,0,0,0,0,0
17.77,471,0.265,125,83.72,50,3,3,33.41,0,0,0,0,0
30.39,806,0.272,219,251.02,100,1,1,19.43,0,0,0,0,0
29.95,794,0.25,198,223.95,75,1,1,18.77,0,0,0,0,0
17.81,473,0.271,128,86.15,50,3,1,33.16,1,0,0,0,1
22.59,599,0.182,109,92.66,50,2,2,36.96,0,0,0,0,0
29.88,793,0.242,192,216.24,75,1,1,20.04,0,0,0,0,0
30.14,799,0.265,212,241.03,100,1,1,20.94,0,0,0,0,0
22.63,600,0.173,104,88.59,50,2,2,35.95,0,0,0,0,0
29.96,795,0.24,191,215.94,75,1,1,19.38,0,0,0,0,0
17.27,458,0.273,125,81.48,50,3,3,31.16,0,0,0,0,0
29.88,793,0.238,188,212.35,75,1,1,21.36,0,0,0,0,0
29.79,790,0.232,183,205.96,75,1,1,18.5,0,0,0,0,0
22.49,597,0.175,104,88.34,50,2,2,34.02,0,0,0,0,0
30.07,798,0.244,195,220.63,75,1,1,19.16,0,0,0,0,0
30.08,798,0.278,221,251.12,100,1,1,17.48,0,0,0,0,0
17.76,471,0.281,132,88.59,75,3,3,34.88,0,0,0,0,0
29.71,788,0.235,185,207.44,75,1,1,19.53,0,0,0,0,0
17.74,471,0.246,116,77.33,50,3,2,30.66,1,0,0,0,1
22.68,602,0.214,129,109.89,75,2,2,34.71,0,0,0,0,0
22.31,592,0.152,90,75.49,25,2,2,35.09,0,0,0,0,0
17.8,472,0.257,122,81.61,50,3,3,34.03,0,0,0,0,0
29.85,792,0.239,189,213.22,75,1,1,17.17,0,0,0,0,0
29.89,793,0.236,187,210.93,75,1,1,20.93,0,0,0,0,0
30.02,796,0.239,190,215.4,75,1,1,20.81,0,0,0,0,0
22.59,599,0.167,100,85.49,25,2,2,35.63,0,0,0,0,0
16.78,445,0.23,102,64.66,25,3,3,33.9,0,0,0,0,0
22.01,584,0.142,83,68.61,0,2,2,36.67,0,0,0,0,0
23.09,612,0.182,111,97.01,50,2,2,35.65,0,0,0,0,0
22.64,601,0.193,116,99.11,50,2,2,33.55,0,0,0,0,0
30.53,810,0.272,220,253.5,100,1,1,20.36,0,0,0,0,0
17.33,460,0.225,104,67.69,25,3,3,32.86,0,0,0,0,0
22.68,602,0.176,106,90.35,50,2,2,35.1,0,0,0,0,0
17.17,455,0.243,111,71.6,50,3,3,32.54,0,0,0,0,0
22.55,598,0.171,133,86.77,25,2,2,34.8,1,0,1,0,0
22.23,590,0.161,95,79.43,25,2,2,35.04,0,0,0,0,0
29.73,789,0.22,173,194.21,75,1,1,18.13,0,0,0,0,0
17.52,465,0.273,127,83.66,50,3,3,34.2,0,0,0,0,0
29.88,793,0.239,189,213.09,75,1,1,18.28,0,0,0,0,0
29.85,792,0.235,186,209.48,75,1,1,20.35,0,0,0,0,0
17.1,454,0.225,102,65.95,25,3,3,34.25,0,0,0,0,0
29.87,792,0.252,200,224.86,75,1,1,20.36,0,0,0,0,0
29.76,789,0.225,178,199.22,75,1,1,18.88,0,0,0,0,0
30.41,807,0.255,206,235.99,100,1,1,20.26,0,0,0,0,0
22.78,604,0.181,109,93.75,50,2,2,34.9,0,0,0,0,0
29.97,795,0.244,194,219.57,75,1,1,18.87,0,0,0,0,0
17.59,467,0.261,122,80.75,50,3,3,30.16,0,0,0,0,0
29.79,790,0.229,181,203.61,75,1,1,19.06,0,0,0,0,0
17.75,471,0.293,138,92.29,75,3,3,34.28,0,0,0,0,0
17.5,464,0.27,125,82.6,50,3,3,32.79,0,0,0,0,0
29.74,789,0.232,183,205.52,75,1,1,20.1,0,0,0,0,0
22.94,609,0.2,122,105.34,50,2,2,34.32,0,0,0,0,0
17.28,458,0.232,106,69.33,25,3,3,33.2,0,0,0,0,0
30.51,809,0.274,222,255.58,100,1,1,19.57,0,0,0,0,0
17.63,468,0.283,133,88.16,75,3,2,33.46,1,0,1,0,1
29.94,794,0.231,184,207.28,75,1,1,19.38,0,0,0,0,0
29.97,795,0.223,177,200.5,75,1,1,17.94,0,0,0,0,0
17.11,454,0.237,140,69.51,25,3,3,34.66,1,0,1,0,0
22.55,598,0.196,117,99.52,50,2,2,35.07,0,0,0,0,0
17.63,468,0.267,125,82.91,50,3,3,34.56,0,0,0,0,0
22.73,603,0.191,115,98.57,50,2,2,36.64,0,0,0,0,0
17.48,464,0.256,119,78.19,50,3,3,31.73,0,0,0,0,0
17.13,454,0.246,112,72.07,50,3,3,32.83,0,0,0,0,0
30.06,797,0.235,187,212.02,75,1,1,19.69,0,0,0,0,0
29.77,790,0.228,180,201.9,75,1,1,20.33,0,0,0,0,0
29.72,788,0.23,181,203.16,75,1,1,19.87,0,0,0,0,0
30.02,796,0.233,186,209.95,75,1,1,20.16,0,0,0,0,0
17.95,476,0.261,124,83.99,50,3,3,34.3,0,0,0,0,0
29.85,792,0.244,194,217.82,75,1,1,19.57,0,0,0,0,0
17.9,475,0.268,127,85.99,50,3,3,33.43,0,0,0,0,0
22.42,595,0.19,113,95.28,50,2,2,35.69,0,0,0,0,0
22.7,602,0.175,106,90.37,50,2,2,34.28,0,0,0,0,0
30.08,798,0.23,184,208.29,75,1,1,19.73,0,0,0,0,0
16.93,449,0.232,136,66.6,25,3,3,31.81,1,0,1,0,0
29.44,781,0.208,163,180.41,75,1,1,17.61,0,0,0,0,0
22.96,609,0.19,116,100.06,50,2,2,35.41,0,0,0,0,0
18.09,480,0.303,146,99.33,75,3,3,33.72,0,0,0,0,0
16.91,449,0.236,106,67.45,25,3,3,33.76,0,0,0,0,0
22.16,588,0.143,109,70.11,0,2,2,36.03,0,0,0,0,0
17.98,477,0.295,141,95.39,75,3,3,32.89,0,0,0,0,0
18.01,478,0.3,143,97.2,75,3,3,33.04,0,0,0,0,0
22.68,602,0.202,121,103.69,50,2,2,34.63,0,0,0,0,0
16.89,448,0.229,103,65.43,25,3,3,33.5,0,0,0,0,0
22.47,596,0.173,103,87.55,50,2,2,36.48,0,0,0,0,0
22.94,608,0.216,132,113.83,75,2,2,35.92,0,0,0,0,0
22.45,596,0.161,96,81.34,25,2,2,35.32,0,0,0,0,0
22.54,598,0.185,110,93.7,50,2,2,37.38,0,0,0,0,0
22.56,598,0.177,106,89.83,50,2,2,36.68,0,0,0,0,0
22.82,605,0.185,112,96.18,50,2,2,33.82,0,0,0,0,0
17.67,469,0.275,129,85.75,50,3,3,34.09,0,0,0,0,0
22.53,598,0.196,117,99.36,50,2,2,34.92,0,0,0,0,0
16.85,447,0.238,138,67.45,25,3,3,33.42,1,0,1,0,0
29.98,795,0.228,182,205.39,75,1,1,19.65,0,0,0,0,0
17.49,464,0.244,113,74.67,50,3,3,32.46,0,0,0,0,0
18.12,481,0.299,144,98.13,75,3,3,31.93,0,0,0,0,0
16.83,446,0.212,123,60.06,25,3,3,30.77,0,0,0,0,0
22.6,599,0.175,105,89.2,50,2,2,35.78,0,0,0,0,0
17.55,466,0.239,111,73.66,50,3,3,31.49,0,0,0,0,0
30.3,804,0.242,195,222.39,75,1,1,20.46,0,0,0,0,0
29.66,787,0.216,170,190.26,75,1,1,19.53,0,0,0,0,0
23.36,620,0.218,135,118.8,75,2,2,35.09,0,0,0,0,0
23,610,0.191,117,101.19,50,2,2,34.66,0,0,0,0,0
17.37,461,0.268,123,80.76,50,3,3,34.14,0,0,0,0,0
17.24,457,0.252,115,74.88,50,3,3,34.19,0,0,0,0,0
17.65,468,0.271,127,84.43,50,3,3,33.77,0,0,0,0,0
22.31,592,0.16,95,79.76,25,2,2,34.96,0,0,0,0,0
30.17,800,0.249,199,226.58,75,1,1,20.55,0,0,0,0,0
22.48,596,0.195,116,98.38,50,2,2,33.71,0,0,0,0,0
22.82,605,0.196,119,101.95,50,2,2,36.32,0,0,0,0,0
22.32,592,0.171,101,84.94,25,2,2,34.19,0,0,0,0,0
22.1,586,0.161,94,78.36,25,2,2,35.62,0,0,0,0,0
17.6,467,0.265,124,82.03,50,3,3,31.97,0,0,0,0,0
17.87,474,0.269,128,85.97,50,3,3,32.57,0,0,0,0,0
23.15,614,0.21,129,112.5,75,2,2,34.52,0,0,0,0,0
29.84,791,0.253,200,224.83,75,1,1,18.78,0,0,0,0,0
29.43,781,0.199,155,172.24,75,1,1,20.23,0,0,0,0,0
29.97,795,0.256,204,230.29,100,1,1,19.86,0,0,0,0,0
22.76,604,0.194,117,100.61,50,2,2,34.95,0,0,0,0,0
29.86,792,0.201,159,179.05,75,1,1,19.38,0,0,0,0,0
29.51,783,0.217,170,188.81,75,1,1,19.6,0,0,0,0,0
29.99,796,0.256,203,229.9,100,1,1,20.62,0,0,0,0,0
30.15,800,0.261,209,237.06,100,1,1,19.55,0,0,0,0,0
30.11,799,0.246,196,222.92,75,1,1,20.8,0,0,0,0,0
17.54,465,0.267,124,82.04,50,3,3,33.52,0,0,0,0,0
22.48,596,0.176,105,89.14,50,2,2,36.15,0,0,0,0,0
17.67,469,0.263,123,82.23,50,3,3,31.31,0,0,0,0,0
22.35,593,0.188,112,93.98,50,2,2,34.46,0,0,0,0,0
22.36,593,0.2,118,99.8,50,2,2,36.34,0,0,0,0,0
30.03,797,0.236,188,213.18,75,1,1,18.9,0,0,0,0,0
22.41,595,0.16,95,80.44,25,2,2,35.62,0,0,0,0,0
22.7,602,0.182,110,93.9,50,2,2,36.32,0,0,0,0,0
22.48,596,0.172,102,86.71,25,2,2,33.58,0,0,0,0,0
17.62,467,0.275,128,85.28,50,3,3,33.52,0,0,0,0,0
17.17,455,0.222,101,65.45,25,3,3,31.89,0,0,0,0,0
22.25,590,0.149,88,73.88,0,2,2,33.39,0,0,0,0,0
29.78,790,0.217,172,192.94,75,1,1,20.22,0,0,0,0,0
17.2,456,0.244,111,72.14,50,3,3,32.32,0,0,0,0,0
30.18,800,0.254,203,231.19,100,1,1,18.38,0,0,0,0,0
17.59,466,0.253,118,78.11,50,3,3,32.34,0,0,0,0,0
17.22,457,0.238,109,70.46,50,3,3,34.48,0,0,0,0,0
22.36,593,0.163,96,81.27,25,2,2,34.06,0,0,0,0,0
22.55,598,0.165,99,83.82,25,2,2,35.97,0,0,0,0,0
17.95,476,0.297,142,95.78,75,3,3,34.13,0,0,0,0,0
23.01,610,0.213,130,112.66,75,2,2,34.01,0,0,0,0,0
29.75,789,0.234,185,207.12,75,1,1,19.04,0,0,0,0,0
22.64,600,0.187,113,96.06,50,2,2,32.45,0,0,0,0,0
30.47,808,0.263,213,244.52,100,1,1,19.25,0,0,0,0,0
17.72,470,0.276,130,86.74,50,3,3,33.86,0,0,0,0,0
30.14,800,0.25,200,226.97,75,1,1,19.91,0,0,0,0,0
29.6,785,0.217,170,189.68,75,1,1,19.07,0,0,0,0,0
22.33,592,0.161,124,80.3,25,2,2,34.35,0,0,0,0,0
17.94,476,0.264,126,85.07,50,3,3,34.07,0,0,0,0,0
17.19,456,0.251,114,74.07,50,3,3,31.67,0,0,0,0,0
29.62,786,0.235,185,206.55,75,1,1,19.3,0,0,0,0,0
30.19,801,0.266,213,242.41,100,1,1,19.04,0,0,0,0,0
23.09,613,0.217,133,115.9,75,2,2,34.07,0,0,0,0,0
22.04,585,0.15,88,72.73,0,2,2,34.07,0,0,0,0,0
17.65,468,0.234,110,72.95,50,3,3,32.3,0,0,0,0,0
22.39,594,0.167,129,83.59,25,2,2,34.06,1,0,1,0,0
17.38,461,0.265,122,80.07,50,3,3,32.99,0,0,0,0,0
17.27,458,0.24,110,71.41,50,3,3,33.45,0,0,0,0,0
22.48,596,0.17,102,86.13,25,2,1,35.62,1,0,1,0,1
22.03,584,0.157,92,76.31,25,2,2,33.8,0,0,0,0,0
29.99,796,0.246,196,221.48,75,1,1,19.35,0,0,0,0,0
29.98,795,0.235,187,211.65,75,1,1,19.75,0,0,0,0,0
17.44,462,0.276,127,83.77,50,3,3,31.91,0,0,0,0,0
30.12,799,0.25,200,226.92,75,1,1,19.82,0,0,0,0,0
23.04,611,0.213,130,113.15,75,2,2,34.14,0,0,0,0,0
29.92,794,0.233,185,208.82,75,1,1,19.22,0,0,0,0,0
29.79,790,0.226,179,200.52,75,1,1,19.15,0,0,0,0,0
16.87,448,0.218,98,62.06,25,3,3,32.33,0,0,0,0,0
22.32,592,0.207,123,103.11,50,2,2,34.97,0,0,0,0,0
16.94,449,0.224,101,64.25,25,3,3,33,0,0,0,0,0
22.39,594,0.167,99,83.52,25,2,2,34.75,0,0,0,0,0
22.69,602,0.199,120,102.38,50,2,2,34.67,0,0,0,0,0
23.04,611,0.196,120,104.05,50,2,2,33.43,0,0,0,0,0
30.03,797,0.239,191,215.67,75,1,1,20.33,0,0,0,0,0
22.36,593,0.181,107,90.25,50,2,2,35.15,0,0,0,0,0
23.01,610,0.201,123,106.56,50,2,2,35.31,0,0,0,0,0
22.6,600,0.172,103,87.92,50,2,2,34.21,0,0,0,0,0
17.55,465,0.249,116,76.72,50,3,3,32.94,0,0,0,0,0
22.09,586,0.164,96,79.84,25,2,2,34.22,0,0,0,0,0
30.12,799,0.251,200,227.49,75,1,1,18.31,0,0,0,0,0
22.87,607,0.194,117,101.24,50,2,2,35.7,0,0,0,0,0
22.28,591,0.176,104,87.49,50,2,2,34.55,0,0,0,0,0
21.94,582,0.145,84,69.68,0,2,2,34.99,1,1,0,0,0
18.08,480,0.275,132,89.83,75,3,3,32.61,0,0,0,0,0
22.6,600,0.173,104,88.48,50,2,2,34.63,0,0,0,0,0
30.49,809,0.27,219,251.3,100,1,1,19.34,0,0,0,0,0
22.74,603,0.184,111,94.92,50,2,2,35.78,0,0,0,0,0
22.53,598,0.199,119,101.02,50,2,2,34.98,0,0,0,0,0
22.86,606,0.214,130,111.61,75,2,2,35.34,0,0,0,0,0
22.59,599,0.18,108,91.95,50,2,2,35.4,0,0,0,0,0
22.87,607,0.201,122,105.1,50,2,2,35.48,0,0,0,0,0
17.18,456,0.23,105,67.93,25,3,3,34.16,0,0,0,0,0
29.97,795,0.246,195,220.67,75,1,1,18.05,0,0,0,0,0
17.49,464,0.261,121,79.78,50,3,3,34.17,0,0,0,0,0
23.15,614,0.228,140,122.4,75,2,2,33.13,0,0,0,0,0
22.98,609,0.2,122,105.63,50,2,2,34.12,0,0,0,0,0
30.24,802,0.237,190,216.3,75,1,1,20.96,0,0,0,0,0
30.14,800,0.24,192,217.93,75,1,1,19.03,0,0,0,0,0
17.02,451,0.224,101,64.97,25,3,3,32.6,0,0,0,0,0
23.14,614,0.227,140,121.81,75,2,2,34.32,0,0,0,0,0
30.12,799,0.272,218,247,100,1,1,20.89,0,0,0,0,0
17.6,467,0.256,119,79.23,50,3,3,31.97,0,0,0,0,0
22.62,600,0.18,108,92.25,50,2,2,33.24,0,0,0,0,0
29.96,795,0.256,203,229.7,100,1,1,20.96,0,0,0,0,0
22.66,601,0.164,99,84.4,25,2,2,33.68,0,0,0,0,0
